"track","isrc","title","upc","name","name_short"
"Aqueça o Meu Coração","BXBIW2100020","Primeiro Amor","7898556782838","Dunamis",""
"Simples Canção","BCBVP2100012","Simples Canção","7898556782906","BRAVE",""
"Lá Na Cruz","BX3C92100484","Lá Na Cruz","7898556782951","Gabriel Guedes de Almeida",""
"Luz da Luz","BRS2Y2100012","Luz da Luz","7898556782937","Lagoinha Orlando",""
"Gratidão","BXBFY2100012","Gratidão","7898556782975","Florianópolis House of Prayer",""
"Vencedor","BR5X52100016","Vencedor","7898556782913","Vox Central",""
"Amazing Grace","BC8IS2100003","Amazing Grace","7898556782944","ThreeSis",""
"A Vitória Eu Posso Ver","BX88Q2100004","A Vitória Eu Posso Ver","7898556782968","Nazareno Central Music",""
"Guia-Me","BC8IS2100001","Guia-Me","7898556782999","ThreeSis",""
"Livre Estou (We Are Free)","BRGG91400042","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Olho para Ti (God I Look To You)","BRGG91400043","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Ali Estava a Cruz","BRGG91400044","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Batimentos","BRGG91400045","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Em Tua Luz (In Your Light)","BRGG91400046","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Maravilhas do Senhor","BRGG91400034","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Por Amor","BRGG91400035","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Meu Cristo","BRGG91400036","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Digno","BRGG91400037","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Lapidação","BRGG91400038","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Arrebatamento","BRGG91400039","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Inesquecível","BRGG91400040","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Novo Dia","BRGG91400041","Sobre Coisas Espirituais","886445730876","BRAVE",""
"Não Voltarei Atrás","BCDPB2100003","Não Voltarei Atrás","7898556783057","Débora Reis",""
"História de Amor","BX5BV2000006","História de Amor","7898556783088","Rebeca Carvalho",""
"Eu Só Quero Te Adorar","BROOD2100295","Eu Só Quero Te Adorar","7898556783125","Marcus Salles",""
"O Nome Dele é Jesus","BXBIW2100016","Primeiro Amor","7898556782838","Dunamis",""
"Maravilhas do Senhor","BRGG91400006","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Por Amor","BRGG91400004","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Meu Cristo","BRGG91400002","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Digno","BRGG91400003","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Lapidação","BRGG91400009","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Arrebatamento","BRGG91400001","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Inesquecível","BRGG91400010","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Novo Dia","BRGG91400007","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Livre Estou (We Are Free)","BRGG91400011","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Olho para Ti (God I Look To You)","BRGG91400013","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Ali Estava a Cruz","BRGG91400008","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Batimentos","BRGG91400005","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Em Tua Luz (In Your Light)","BRGG91400012","Sobre Coisas Espirituais","886445419818","BRAVE",""
"Sou Grato","BCZZC2100044","Sou Grato","7898556783149","Altomonte",""
"Construa Sua Igreja","BC8JC2100001","Construa Sua Igreja","7898556783156","Amor em Movimento",""
"Creio Que Tu És a Cura","BC8IS2100005","Creio Que Tu És a Cura","7898556782982","ThreeSis",""
"Águas Purificadoras/Oceanos","BCII12100004","Águas Purificadoras/Oceanos","7898556783118","Isaías Saad",""
"Profundidade","BCBVP2100013","Profundidade","7898556783200","BRAVE",""
"Me Resgatou","BROOL2100002","Me Resgatou","7898556783309","Projeto Vida Nova de Irajá",""
"Um passo de cada vez","BRIBL2100006","Lagoinha One Kids","7898556783316","Lagoinha One",""
"A casinha","BRIBL2100007","Lagoinha One Kids","7898556783316","Lagoinha One",""
"Batam palmas","BRIBL2100008","Lagoinha One Kids","7898556783316","Lagoinha One",""
"Distrações","BRIBL2100009","Lagoinha One Kids","7898556783316","Lagoinha One",""
"Ide","BRIBL2100010","Lagoinha One Kids","7898556783316","Lagoinha One",""
"Companheiros de aventura","BRIBL2100011","Lagoinha One Kids","7898556783316","Lagoinha One",""
"Coragem","BRIBL2100012","Lagoinha One Kids","7898556783316","Lagoinha One",""
"Salmo 139","BRIBL2100013","Lagoinha One Kids","7898556783316","Lagoinha One",""
"Levanto Um Aleluia","BC7AU2100006","Levanto Um Aleluia","7898556783293","Anna Fernandes",""
"Me Apego em Ti","BROOD2100981","Me Apego em Ti","7898556783163","Edificando Adoradores",""
"Abba","BROOD2100985","Abba","7898556783347","Rafael Bicudo",""
"Tua Graça","BX3C92100486","Tua Graça","7898556783361","Gabriel Guedes de Almeida",""
"Yeshua","BROOD2100980","Yeshua","7898556783354","Rafael Bicudo",""
"Lar de Milagres","BC8JC2100002","Lar de Milagres","7898556783392","Guilherme Baptista | Amor em Movimento",""
"Pelo Sangue","BXKZ02100002","Pelo Sangue","7898556783385","Deus Provedor Music","DP Music"
"Desarmo","BRVP82100007","Desarmo","7898556783422","Videira Music",""
"Ao Erguermos As Mãos","BROOD2100171","Ao Erguermos as Mãos","7898556783453","Marcus Salles",""
"Jesus, Te Amo","BCZZC2100045","Jesus, Te Amo","7898556783460","Altomonte",""
"Sempre Mais","BC3UE2100002","Sempre Mais","7898556783477","Netto",""
"Soberano","BXRQK2100005","Soberano","7898556783484","Raquel Emerick",""
"Tudo Vai Ficar Bem","BROOD2100995","Tudo Vai Ficar Bem","7898556783606","Rafael Bicudo",""
"Abro Espaço","BCZZC2100046","Abro Espaço","7898556783613","Altomonte",""
"O Senhor é Meu Pastor","BX3C92100485","O Senhor é Meu Pastor","7898556783620","Gabriel Guedes de Almeida",""
"Vem Outra Vez","BR0562100018","Vem Outra Vez","7898556783668","Nívea Soares",""
"Se Eu Pudesse Ver","BCZZC2100047","Se Eu Pudesse Ver","7898556783699","Altomonte",""
"Amanhecer","BCIFZ2100002","Amanhecer","7898556783712","Lissa Subira",""
"Bondade de Deus","BROOD2101061","Bondade de Deus","7898556783736","Drops",""
"Profunda Gratidão","BC9HZ2100001","Adoração Espontânea","7898556783743","Eleve Music",""
"Espontâneo (Existe mais)","BC9HZ2100002","Adoração Espontânea","7898556783743","Eleve Music",""
"Primeiro Amor","BXBIW2100019","Primeiro Amor","7898556783798","Dunamis",""
"O Encontro","BCZZC2100049","O Encontro","7898556783835","Altomonte",""
"Eu Provei e Vi","BROOD2101060","Eu Provei e Vi","7898556783880","Drops",""
"Aqueça o Meu Coração","BXBIW2100020","Aqueça o Meu Coração","7898556783897","Dunamis",""
"Como Eu Preciso","BXBIW2100021","Como Eu Preciso","7898556783934","Dunamis",""
"Minha Oração","BXBIW2100022","Minha Oração","7898556783972","Dunamis",""
"Grande é o Senhor","BR9IT2000004","Grande é o Senhor","7898556783996","Clamor Pelas Nações",""
"Noite de Paz","BXQ7A2100005","Noite de Paz","7898556784016","Marcelo Cacilias",""
"Estás no Controle","BC2C32100001","Estás no Controle","7898556784023","Som da Casa - Comunidade de Araçatuba",""
"Minha Oração","BCZZC2100052","Minha Oração","7898556784030","Altomonte",""
"Santo","BCTMB2100006","Santo","7898556784054","Alex Silva",""
"Vencedor","BC9HZ2100003","Vencedor","7898556784078","Eleve Music",""
"Lindo Rei","BCZZC2100053","Lindo Rei","7898556784092","Altomonte",""
"Eu Quero Estar","BXKZ02100003","Eu Quero Estar","7898556784108","Deus Provedor Music","DP Music"
"Vitorioso És","BROOL2100006","Vitorioso És","7898556784122","Projeto Vida Nova de Irajá",""
"Rei da Glória","BRI1V2100004","Rei da Glória","7898556784153","Soraya Moraes",""
"Não Descansarei","BXBFY2200001","Não Descansarei","7898556784115","Florianópolis House of Prayer",""
"Eis dos Anjos","BCZZC2100054","Eis dos Anjos","7898556784184","Altomonte",""
"Glória a Deus nas Alturas","BRS3Q2100003","Glória a Deus nas Alturas","7898556784214","Grace Christ",""
"Na Gravidade da Presença","BRR8V1800007","Na Gravidade da Presença","7898556784665","Rodolfo Abrantes",""
"Santo Espírito","BCXZT2200001","Santo Espírito","7898556784399","DIFLEN",""
"Profundidade","BCBVP2100013","Obediência & Devoção","7898556784702","BRAVE",""
"Bendita Esperança","BCBVP2100017","Obediência & Devoção","7898556784702","BRAVE",""
"De Uma Vez Para Sempre","BCBVP2100018","Obediência & Devoção","7898556784702","BRAVE",""
"Jesus","BCBVP2100019","Obediência & Devoção","7898556784702","BRAVE",""
"Se Lembre Minh’ Alma","BCBVP2100020","Obediência & Devoção","7898556784702","BRAVE",""
"Nas Profundezas","BCZZC2200003","Nas Profundezas","7898556784689","Altomonte",""
"Bondade de Deus","BCII12200001","Bondade de Deus","7898556784719","Isaías Saad",""
"Manso e Humilde (Quem é esse Homem?)","BC9HZ2200001","Manso e Humilde (Quem é esse Homem?)","7898556784726","Eleve Music",""
"Salmos 2 / O Nome de Jesus / Jesus","BXBFY2200010","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Gratidão","BXBFY2100012","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Deus Zeloso","BXBFY2200011","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Povo Se Prepare","BXBFY2200012","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Me Satisfaz (Desconstruída)","BXBFY2200013","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Não Descansarei","BXBFY2200001","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Céus","BXBFY2200009","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Criador (Espontâneo)","BXBFY2200006","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Alegres Cantos","BXT8R2100020","Imersão 5","7898556784191","Diante do Trono",""
"Cântico de Esperança","BXT8R2100021","Imersão 5","7898556784191","Diante do Trono",""
"Alegria Eterna","BXT8R2100022","Imersão 5","7898556784191","Diante do Trono",""
"Não Terá Fim","BXT8R2100023","Imersão 5","7898556784191","Diante do Trono",""
"O Céu em Mim","BXT8R2100024","Imersão 5","7898556784191","Diante do Trono",""
"Dias Contados","BXT8R2100025","Imersão 5","7898556784191","Diante do Trono",""
"Minha Força / Preciso de Ti","BXT8R2100026","Imersão 5","7898556784191","Diante do Trono",""
"Senhor Formoso És / Ele é Exaltado","BR4WM2200002","Senhor Formoso És / Ele é Exaltado","7898556784771","Gabriela Rocha",""
"Adoração Íntima","BR0562200019","Adoração Íntima","7898556784801","Nívea Soares",""
"Batendo à Porta (Espontâneo)","BXBFY2200008","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Batendo à Porta","BXBFY2100011","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Não Descansarei (Espontâneo)","BXBFY2200007","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Para Ti Eu Vou","BCBVP2100016","Para Ti Eu Vou","7898556784528","BRAVE",""
"Volto os Meus Olhos + Vem Reinar em Mim","BCZZC2200002","Volto os Meus Olhos + Vem Reinar em Mim","7898556784498","Altomonte",""
"Seja o Centro / Jesus","BXT8R2100027","Imersão 5","7898556784191","Diante do Trono",""
"O Nome do Senhor","BXT8R2100019","Imersão 5","7898556784191","Diante do Trono",""
"Oceans","BC8IS2100004","Oceans","7898556784245","ThreeSis",""
"Me Leva Pra Casa + Preciso de Ti","BCIFZ2100003","Me Leva Pra Casa + Preciso de Ti","7898556784207","Lissa Subira",""
"O Nome De Jesus","BCBVP2100014","O Nome De Jesus","7898556784252","BRAVE",""
"Extravagante","BC7AU2100007","Extravagante","7898556784283","Anna Fernandes",""
"O Nome Dele é Jesus","BCZZC2200001","O Nome Dele é Jesus","7898556784306","Altomonte",""
"Glória e Majestade","BXOQ21000001","Glória e Majestade","7898556784313","Cia SALT",""
"Preciso de Ti","BRV022200001","Preciso de Ti","7898556784368","Ciriguela",""
"Emaús","BCTMB2100005","Emaús","7898556784467","Nazateen Music",""
"Cantai","BXBFY2200002","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Me Satisfaz","BXBFY2200003","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Ele é Deus","BXBFY2200004","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Criador","BXBFY2200005","Batendo à Porta","7898556784450","Florianópolis House of Prayer",""
"Onde Estaria Eu","BR5X52100017","Onde Estaria Eu","7898556784795","Vox Central",""
"Cantai","BXBFY2200002","Cantai","7898556784856","Florianópolis House of Prayer",""
"Aqui é o Meu Lugar","BC2C32100002","Aqui é o Meu Lugar","7898556784566","Som da Casa - Comunidade de Araçatuba",""
"Profetizar","BC8IS2100006","Profetizar","7898556784542","ThreeSis",""
"Estás no Controle","BC2C32100001","Estás no Controle","7898556784597","Som da Casa - Comunidade de Araçatuba",""
"Os Sonhos de Deus","BR4WM2200001","Os Sonhos de Deus","7898556784603","Gabriela Rocha",""
"Estou Aqui","BROOD1800202","Estou Aqui","7898556784627","Isaías Saad",""
"Reina Sobre Mim","BR0561700006","Reina Sobre Mim","7898556784634","Nívea Soares",""
"Pra Onde Eu Irei? - Live Church","QZ5AB1947071","Para Onde Eu Irei?","7898556784641","Morada","MORADA"
"Pra Sempre (Ao Vivo na Avenida Paulista)","BROOD1700415","Pra Sempre | Porque Ele Vive","7898556784658","Gabriel Guedes de Almeida",""
"Me Satisfaz","BXBFY2200003","Me Satisfaz","7898556784887","Florianópolis House of Prayer",""
"Ele é Deus","BXBFY2200004","Ele é Deus","7898556784900","Florianópolis House of Prayer",""
"Salmos 2 / O Nome de Jesus / Jesus","BXBFY2200010","Salmos 2/O nome de Jesus/Jesus","7898556784917","Florianópolis House of Prayer",""
"Criador","BXBFY2200014","Criador","7898556784924","Florianópolis House of Prayer",""
"Comunhão","BX03S2200001","Comunhão","7898556784863","Gabi Sampaio",""
"Me Satisfaz (Desconstruída)","BXBFY2200013","Me Satisfaz (Desconstruída)","7898556784931","Florianópolis House of Prayer",""
"Hino da Vitória","BR4WM2200003","Hino da Vitória","7898556784870","Gabriela Rocha",""
"Mente Brilhante","BXYQR2200001","Mente Brilhante","7898556784894","Palankin",""
"Estações","BCZZC2200004","Estações","7898556784986","Altomonte",""
"Supremo Deus","BXQ7A2200001","Supremo Deus","7898556784955","Marcelo Cacilias",""
"Em Tuas Asas","BROOL2100005","Em Tuas Asas","7898556785082","Projeto Vida Nova de Irajá",""
"Jireh","BC8JC2200001","Jireh","7898556785105","Guilherme Baptista | Amor em Movimento",""
"Águas Purificadoras","BR4WM2200004","Águas Purificadoras","7898556785143","Gabriela Rocha",""
"Confia no Senhor","BRI1V2100006","Confia no Senhor","7898556785174","Soraya Moraes",""
"Filho do Deus Vivo - Versão Estendida","BR0562200022","Filho do Deus Vivo - Versão Estendida","7898556785211","Nívea Soares",""
"Caminho no Deserto","BC8JC2200002","Caminho no Deserto","7898556785204","Relevans Music",""
"Rei em Meu Coração","BCZZC2200006","Rei em Meu Coração","7898556785242","Altomonte",""
"Teu Amanhã Será Melhor Que Hoje","BX88Q2100005","Teu Amanhã Será Melhor Que Hoje","7898556785266","Nazareno Central Music",""
"O Meu Coração é Teu","BCZZC2200005","O Meu Coração é Teu","7898556785259","Altomonte",""
"17:15","BCRMC2200001","17:15","7898556785280","Nós em Um",""
"Vez Após Vez + É Tanto Amor","BCZZC2200007","Vez Após Vez + É Tanto Amor","7898556785303","Altomonte",""
"Perdoar","BRZ0G2100010","Perdoar","7898556785341","PG",""
"Essência da Adoração","BR4WM2200005","Essência da Adoração","7898556785358","Gabriela Rocha",""
"Vitorioso És","BX88Q2200002","Vitorioso És","7898556785365","Diego Perensin",""
"Sem Medo de Ir (Ao Vivo no Andar 43)","BR7JX2200003","Sem Medo de Ir (Ao Vivo no Andar 43)","7898556785372","Ciriguela",""
"Rotina","BCRMC2200002","Rotina","7898556785334","Nós em Um",""
"Eu Vou Construir","BR0562200023","Eu Vou Construir","7898556785389","Nívea Soares",""
"Oração","BCRMC2200003","Oração","7898556785396","Nós em Um",""
"Caminho","BCRMC2200004","Caminho","7898556785402","Nós em Um",""
"Isso é Brasil","BX36Y2200003","Nublagem","7898556785440","Ciriguela",""
"A Vida Tem Dessas Coisas","BX36Y2200001","Nublagem","7898556785440","Ciriguela",""
"O Vazio","BX36Y2200002","Nublagem","7898556785440","Ciriguela",""
"Recomeçar","BX36Y2200006","Nublagem","7898556785440","Ciriguela",""
"O Vento e o Tempo","BX36Y2200004","Nublagem","7898556785440","Ciriguela",""
"Se a Gente Der a Mão","BX36Y2200005","Nublagem","7898556785440","Ciriguela",""
"Senhor da Igreja","BC5LK2200003","Senhor da Igreja","7898556785457","Drops",""
"Medley Leão de Judá","BX8Y12200004","Medley Leão de Judá","7898556785464","Morada","MORADA"
"Basta Uma Palavra","BX03S2200002","Basta Uma Palavra","7898556785488","Gabi Sampaio",""
"De Uma Vez Para Sempre","BCBVP2100018","De Uma Vez Para Sempre","7898556785587","BRAVE",""
"Preciso de Ti","BRV022200002","Preciso de Ti","7898556785563","Ciriguela",""
"Paz","BC8JC2200003","Paz","7898556785594","Amor em Movimento",""
"Posso Ouvir","BXQ7A2200002","Posso Ouvir","7898556785495","Marcelo Cacilias",""
"Espontâneo - Não Voltarei Atrás","BCDPB2200001","Espontâneo - Não Voltarei Atrás","7898556785501","Débora Reis",""
"Pai de Amor","BCBVP2100022","Pai de Amor","7898556785631","BRAVE",""
"Curado Serei","BCBVP2100021","Curado Serei","7898556785662","BRAVE",""
"Sempre Reinas","BC9HZ2200002","Sempre Reinas","7898556785679","Eleve Music",""
"Digno","BC8JC2200004","Digno","7898556785686","Relevans Music",""
"ELE É O LEÃO","BROOL2200001","ELE É O LEÃO","7898556785747","Projeto Vida Nova de Irajá",""
"Alfa e Ômega","BRIBL2200001","Alfa e Ômega","7898556785754","Lagoinha One",""
"Teu Amanhã Será Melhor Que Hoje","BX88Q2200001","Teu Amanhã Será Melhor Que Hoje","7898556785860","Nazareno Central Music",""
"Eu Sou Teu","BC3UE2200002","Eu Sou Teu","7898556785884","Netto",""
"Bom Demais Para Não Crer","BC3UE2200001","Bom Demais Para Não Crer","7898556785921","Netto",""
"Louvemos ao Senhor - Ao Vivo","BX8Y12200005","Louvemos ao Senhor","7898556785938","Morada","MORADA"
"Tu és Oleiro + Quão Grande Amor","BCZZC2200008","Tu és Oleiro + Quão Grande Amor","7898556785969","Altomonte",""
"Geração Eleita","BROOD1900365","Geração Eleita","7898556785822","ThreeSis",""
"Voz de Muitas Águas","BCIFZ2200002","Voz de Muitas Águas","7898556786041","Lissa Subira",""
